split,score_name,top_k,rankic,annualized_return,alpha,sharpe_ratio,information_ratio,max_drawdown,turnover,excess_win_rate,signal_conversion_comment
valid,pure_stagewise_score,50,0.0221715644171857,0.0788569836372212,-0.0203466501472391,0.3937379317589198,-0.2735392907146849,-0.0906480209123542,0.6250000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366470160705663,0.0720606714321629,0.0569080813164714,0.4146316688733801,0.4221699467656221,0.0,0.8360000000000005,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1749289301397305,-0.0089736314226675,0.7098450357772135,-0.0093346553974605,-0.1357627387169331,0.7750000000000005,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470160705663,0.0696318540361524,0.0569005168828867,0.4575166044342031,0.3428312732089559,0.0,0.7300000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1898136059156716,-0.0013857838412559,0.7587553460969941,0.0479149970953351,-0.1357627387169331,0.7250000000000003,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470160705663,0.0519280214638051,0.0395081236377211,0.344378299518105,0.2547244352152427,0.0,0.7000000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1247893290668291,-0.0404224744738635,0.5055498325555124,-0.1617552052116554,-0.1339497461496085,0.7166666666666675,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470160705663,0.0385120335291777,0.0265888360920613,0.2364090466278755,0.1673379481925925,0.0,0.7600000000000008,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1334574767637621,-0.031144961485448,0.543281617440205,-0.1352480115844591,-0.1339497461496085,0.6666666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470160705663,0.0399336982360321,0.0280506680905141,0.2440195899215798,0.1737972534958709,0.0,0.7333333333333341,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.0289761383530056,-0.101730637088047,0.1297259287900175,-0.4446397833674901,-0.129509666349167,0.6650000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366470160705663,0.0403249646301251,0.0276171421015542,0.2504373811084321,0.1954176853334482,0.0,0.7400000000000005,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.2468548677659843,0.0052061594793884,0.8595949059191539,0.3117016826161927,-0.1477437112548822,0.9000000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470160705663,0.1068136528193983,0.0924552433952836,0.6278659159514367,0.4764642034971112,0.0,0.6200000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.2115723123061503,-0.0097787281983036,0.7733399159955584,0.1589839684969062,-0.1477437112548821,0.8625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470160705663,0.106325331183199,0.0908628075310294,0.7190813747196662,0.5948873034451241,0.0,0.5700000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1687568194556452,-0.0336787601563735,0.6518510726998051,-0.0245926776974761,-0.1425733190130997,0.8166666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470160705663,0.0836198380312931,0.0692712332456637,0.5051108956470322,0.4372525243525381,0.0,0.5666666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1535407281717296,-0.039221212065793,0.6095281833672921,-0.0901791460314074,-0.1425733190130996,0.7916666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470160705663,0.0923959895791592,0.0776313642246204,0.5670408744993377,0.4862899601224858,0.0,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.1802517669431795,0.0040953124366196,0.7803264603496292,-0.0041468981436957,-0.115493667606783,0.7750000000000006,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366470160705663,0.0558391602500942,0.0424476115612512,0.3387049623878357,0.293646095301419,0.0,0.5480000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.3252093820693265,0.2231860953645459,1.8982335293699104,0.2914515340515152,-0.0265931275252987,0.6250000000000002,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.0968151108542834,0.0790899316503326,0.5490821999758583,0.643303814818006,0.0,0.8600000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.3536738275387698,0.2209268895014864,2.2753220997694847,0.4581833173467584,-0.0265931275252986,0.5625000000000002,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.0930758146380716,0.0757390899508071,0.5292046840198106,0.6031872646770596,0.0,0.8400000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.149372028593578,0.0391087974516865,0.8270151823631572,-0.1184021290345307,-0.0805046457120398,0.6166666666666674,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0659517486318439,0.0509074148045834,0.3638267224344658,0.3661572366541727,0.0,0.8466666666666676,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1867870914198903,0.0533317168474589,0.982509221759059,-0.0075359694791378,-0.0805046457120397,0.5666666666666673,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0655788288765397,0.0504776234532703,0.3618932223412666,0.367722754725046,0.0,0.8333333333333343,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.0788569836372212,-0.0203466501472391,0.3937379317589198,-0.2735392907146849,-0.0906480209123542,0.6250000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366474092064375,0.0720606714321629,0.0569080813164714,0.4146316688733801,0.4221699467656221,0.0,0.8360000000000005,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1749289301397305,-0.0089736314226675,0.7098450357772135,-0.0093346553974605,-0.1357627387169331,0.7750000000000005,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.0696318540361524,0.0569005168828867,0.4575166044342031,0.3428312732089559,0.0,0.7300000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1898136059156716,-0.0013857838412559,0.7587553460969941,0.0479149970953351,-0.1357627387169331,0.7250000000000003,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.0519280214638051,0.0395081236377211,0.344378299518105,0.2547244352152427,0.0,0.7000000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1247893290668291,-0.0404224744738635,0.5055498325555124,-0.1617552052116554,-0.1339497461496085,0.7166666666666675,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0385120335291777,0.0265888360920613,0.2364090466278755,0.1673379481925925,0.0,0.7600000000000008,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1334574767637621,-0.031144961485448,0.543281617440205,-0.1352480115844591,-0.1339497461496085,0.6666666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0399336982360321,0.0280506680905141,0.2440195899215798,0.1737972534958709,0.0,0.7333333333333341,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.0289761383530056,-0.101730637088047,0.1297259287900175,-0.4446397833674901,-0.129509666349167,0.6650000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366474092064375,0.0403249646301251,0.0276171421015542,0.2504373811084321,0.1954176853334482,0.0,0.7400000000000005,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.2468548677659843,0.0052061594793884,0.8595949059191539,0.3117016826161927,-0.1477437112548822,0.9000000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.1068136528193983,0.0924552433952836,0.6278659159514367,0.4764642034971112,0.0,0.6200000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.2115723123061503,-0.0097787281983036,0.7733399159955584,0.1589839684969062,-0.1477437112548821,0.8625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366474092064375,0.106325331183199,0.0908628075310294,0.7190813747196662,0.5948873034451241,0.0,0.5700000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1687568194556452,-0.0336787601563735,0.6518510726998051,-0.0245926776974761,-0.1425733190130997,0.8166666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0836198380312931,0.0692712332456637,0.5051108956470322,0.4372525243525381,0.0,0.5666666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1535407281717296,-0.039221212065793,0.6095281833672921,-0.0901791460314074,-0.1425733190130996,0.7916666666666674,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366474092064375,0.0923959895791592,0.0776313642246204,0.5670408744993377,0.4862899601224858,0.0,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.1802517669431795,0.0040953124366196,0.7803264603496292,-0.0041468981436957,-0.115493667606783,0.7750000000000006,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366474092064375,0.0558391602500942,0.0424476115612512,0.3387049623878357,0.293646095301419,0.0,0.5480000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,-0.0236978353632065,-0.0362061890769829,-0.1197721656659101,-0.1485324665825642,0.0,0.7400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,-0.024713253350706,-0.0377944922225931,-0.1264334878184173,-0.1679305965548012,0.0,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.0118042257470099,-0.001499815002749,0.0658666668276768,0.0244211638970425,0.0,0.6666666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.0284011848017904,0.014259049957065,0.1660646938410159,0.1410014123033278,0.0,0.6200000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546266521062726,0.6111192273376476,0.4005889389309784,5.020621872213039,1.8164513221721488,0.0,0.9650000000000007,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0724547480545229,0.0406015564271118,0.0257631724354772,0.2202932799028261,0.2253935140607292,0.0,0.6440000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.3390337285792195,0.25932549186557,4.668822604874185,0.3448870608123483,0.0,0.9125000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,0.0541997032369492,0.0396598552100406,0.2621323902807954,0.2619231778395897,0.0,0.6900000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.3416919501410964,0.2631349871764522,4.80268498322365,0.3475203904165584,0.0,0.9000000000000005,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,0.0670920048368481,0.0517825759642043,0.3217828961089692,0.3251012172794122,0.0,0.6400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.3311413977673059,0.2173669099562928,3.130305957676548,0.4266698047238443,0.0,0.9083333333333344,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.0272196779423263,0.0137076079994232,0.1386790082872845,0.1220367240439707,0.0,0.6466666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.3317950403576077,0.2183023046025645,3.1451343278981057,0.4269635034297581,0.0,0.9000000000000011,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.0210636916118134,0.0072549528379497,0.1081972485978135,0.0917856174516565,0.0,0.6333333333333336,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546266521062726,0.3431702436886246,0.2307115028017538,3.43903299426656,0.4557739609135965,0.0,0.9050000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0724547480545229,0.0062504170470392,-0.0073142137836098,0.0341612120135674,-0.0061299881668902,0.0,0.5960000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.3697010293370553,0.2597216778408882,4.799920883448365,0.5284554820661737,0.0,0.9375000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,0.1529785739335205,0.1345367124881364,0.828478188018927,0.6399400076432682,0.0,0.7200000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546266521062726,0.3609866407133473,0.2476368034515109,4.330044673191844,0.526260516093927,0.0,0.9250000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724547480545229,0.1028464668804427,0.0871876630637993,0.6192456832530505,0.5421266882162907,0.0,0.6300000000000001,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.3685514752072976,0.2210030148520422,2.9565145241808497,0.7618722844146116,0.0,0.9250000000000012,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.1142757045284827,0.0966816818285894,0.7536670067840547,0.7968412561600426,0.0,0.6533333333333338,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546266521062726,0.3639248835982966,0.2146817817117275,2.8581659792524,0.7718152706371636,0.0,0.916666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724547480545229,0.1117548229716107,0.0953439575498202,0.8186360321590107,0.7457894433087867,0.0,0.5800000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546266521062726,0.2947844056178215,0.1679445536334357,2.390599747473883,0.3877175868941037,-0.0046589805859477,0.9050000000000008,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0724547480545229,0.0708036981427711,0.0564030820548163,0.4723944195348102,0.4355310559044542,0.0,0.5840000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,-0.0236978353632065,-0.0362061890769829,-0.1197721656659101,-0.1485324665825642,0.0,0.7400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,-0.024713253350706,-0.0377944922225931,-0.1264334878184173,-0.1679305965548012,0.0,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.0118042257470099,-0.001499815002749,0.0658666668276768,0.0244211638970425,0.0,0.6666666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.0284011848017904,0.014259049957065,0.1660646938410159,0.1410014123033278,0.0,0.6200000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546186221193934,0.6111192273376476,0.4005889389309784,5.020621872213039,1.8164513221721488,0.0,0.9650000000000007,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.072449392929505,0.0406015564271118,0.0257631724354772,0.2202932799028261,0.2253935140607292,0.0,0.6440000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.3390337285792195,0.25932549186557,4.668822604874185,0.3448870608123483,0.0,0.9125000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,0.0541997032369492,0.0396598552100406,0.2621323902807954,0.2619231778395897,0.0,0.6900000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.3416919501410964,0.2631349871764522,4.80268498322365,0.3475203904165584,0.0,0.9000000000000005,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,0.0670920048368481,0.0517825759642043,0.3217828961089692,0.3251012172794122,0.0,0.6400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.3311413977673059,0.2173669099562928,3.130305957676548,0.4266698047238443,0.0,0.9083333333333344,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.0272196779423263,0.0137076079994232,0.1386790082872845,0.1220367240439707,0.0,0.6466666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.3317950403576077,0.2183023046025645,3.1451343278981057,0.4269635034297581,0.0,0.9000000000000011,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.0210636916118134,0.0072549528379497,0.1081972485978135,0.0917856174516565,0.0,0.6333333333333336,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546186221193934,0.3431702436886246,0.2307115028017538,3.43903299426656,0.4557739609135965,0.0,0.9050000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.072449392929505,0.0062504170470392,-0.0073142137836098,0.0341612120135674,-0.0061299881668902,0.0,0.5960000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.3697010293370553,0.2597216778408882,4.799920883448365,0.5284554820661737,0.0,0.9375000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,0.1529785739335205,0.1345367124881364,0.828478188018927,0.6399400076432682,0.0,0.7200000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546186221193934,0.3609866407133473,0.2476368034515109,4.330044673191844,0.526260516093927,0.0,0.9250000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.072449392929505,0.1028464668804427,0.0871876630637993,0.6192456832530505,0.5421266882162907,0.0,0.6300000000000001,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.3685514752072976,0.2210030148520422,2.9565145241808497,0.7618722844146116,0.0,0.9250000000000012,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.1142757045284827,0.0966816818285894,0.7536670067840547,0.7968412561600426,0.0,0.6533333333333338,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546186221193934,0.3639248835982966,0.2146817817117275,2.8581659792524,0.7718152706371636,0.0,0.916666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.072449392929505,0.1117548229716107,0.0953439575498202,0.8186360321590107,0.7457894433087867,0.0,0.5800000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546186221193934,0.2947844056178215,0.1679445536334357,2.390599747473883,0.3877175868941037,-0.0046589805859477,0.9050000000000008,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.072449392929505,0.0708036981427711,0.0564030820548163,0.4723944195348102,0.4355310559044542,0.0,0.5840000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,-0.0236978353632065,-0.0362061890769829,-0.1197721656659101,-0.1485324665825642,0.0,0.7400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.9081510537991224,0.5554404920973657,4.147951428929601,1.92712845487018,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,-0.024713253350706,-0.0377944922225931,-0.1264334878184173,-0.1679305965548012,0.0,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724425296758457,0.0118042257470099,-0.001499815002749,0.0658666668276768,0.0244211638970425,0.0,0.6666666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.7580456671094977,0.495970976067702,4.698668811968529,1.69231087410674,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724425296758457,0.0284011848017904,0.014259049957065,0.1660646938410159,0.1410014123033278,0.0,0.6200000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546245051317078,0.6111192273376476,0.4005889389309784,5.020621872213039,1.8164513221721488,0.0,0.9650000000000007,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0724425296758457,0.0406015564271118,0.0257631724354772,0.2202932799028261,0.2253935140607292,0.0,0.6440000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.3390337285792195,0.25932549186557,4.668822604874185,0.3448870608123483,0.0,0.9125000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,0.0533050878452447,0.0388217182735793,0.2586143694313606,0.2578910320248411,0.0,0.6800000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.3416919501410964,0.2631349871764522,4.80268498322365,0.3475203904165584,0.0,0.9000000000000005,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,0.0670920048368481,0.0517825759642043,0.3217828961089692,0.3251012172794122,0.0,0.6400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.3311413977673059,0.2173669099562928,3.130305957676548,0.4266698047238443,0.0,0.9083333333333344,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724425296758457,0.0272196779423263,0.0137076079994232,0.1386790082872845,0.1220367240439707,0.0,0.6466666666666671,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.3317950403576077,0.2183023046025645,3.1451343278981057,0.4269635034297581,0.0,0.9000000000000011,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724425296758457,0.0380835604188722,0.0246257019044855,0.1929783723896881,0.1760631457264384,0.0,0.6400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1546245051317078,0.3431702436886246,0.2307115028017538,3.43903299426656,0.4557739609135965,0.0,0.9050000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0724425296758457,0.0062504170470392,-0.0073142137836098,0.0341612120135674,-0.0061299881668903,0.0,0.5960000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.3697010293370553,0.2597216778408882,4.799920883448365,0.5284554820661737,0.0,0.9375000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,0.1529785739335205,0.1345367124881364,0.828478188018927,0.6399400076432682,0.0,0.7200000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1546245051317078,0.3609866407133473,0.2476368034515109,4.330044673191844,0.526260516093927,0.0,0.9250000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0724425296758457,0.1028464668804427,0.0871876630637993,0.6192456832530505,0.5421266882162907,0.0,0.6300000000000001,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.3685514752072976,0.2210030148520422,2.9565145241808497,0.7618722844146116,0.0,0.9250000000000012,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0724425296758457,0.1142757045284827,0.0966816818285894,0.7536670067840548,0.7968412561600426,0.0,0.6533333333333338,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1546245051317078,0.3639248835982966,0.2146817817117275,2.8581659792524,0.7718152706371636,0.0,0.916666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
